c5,c5,i4,r8
F125,L90,2,0.350072881
F125,L91,0,0.367735661
F125,L92,2,0.560499745
F125,L93,0,0.492597067
F125,L94,0,0.847176614
F125,L95,0,0.574083907
F125,L96,1,0.476027567
F125,L97,0,0.101162781
F125,L98,1,0.446077573
F125,L99,0,0.298197647
F125,L100,1,0.721925761
F125,L101,1,0.602868116
F125,L102,1,0.583821763
F125,L103,0,0.71670775
F125,L104,1,0.446610578
F125,L105,2,0.482866875
F125,L106,2,0.212320443
F125,L107,2,0.84798713
F125,L108,2,0.15473375
F125,L109,0,0.047077808
F125,L110,0,0.364908304
F125,L111,1,0.002903082
F125,L112,2,0.17564555
F125,L113,2,0.58906787
F125,L114,2,0.098230882
F125,L115,2,0.732682824
F125,L116,1,0.690252317
F125,L117,2,0.344995196
F125,L118,1,0.787973776
F125,L119,0,0.197891988
F125,L120,1,0.505255117
F125,L121,0,0.250548522
F125,L122,1,0.185508361
F125,L123,0,0.487433297
F125,L124,2,0.615383484
F125,L125,0,0.412276353
F125,L126,0,0.7201997
F125,L127,1,0.197589982
F125,L128,2,0.777103088
F125,L129,0,0.245696357
F125,L130,0,0.166128904
F125,L131,1,0.746470099
F125,L132,1,0.480793474
F125,L133,1,0.95805821
F125,L134,0,0.436425894
F125,L135,1,0.64114105
F125,L136,2,0.673849866
F125,L137,0,0.117922601
F125,L138,0,0.174264848
F125,L139,2,0.660031449
F125,L140,0,0.597725752
F125,L141,0,0.469509181
F125,L142,1,0.274698222
F125,L143,1,0.572956871
F125,L144,1,0.072640191
F125,L145,2,0.539129012
F125,L146,0,0.09061755
F125,L147,0,0.240901552
F125,L148,2,0.331438445
F125,L149,2,0.425396128
F125,L150,0,0.990837653
F125,L151,2,0.347345057
F125,L152,0,0.077707273
F125,L153,1,0.055130001
F125,L154,1,0.087077264
F125,L155,2,0.4767173
F125,L156,2,0.253369077
F125,L157,0,0.073109838
F125,L158,0,0.314807717
F125,L159,2,0.122131457
F125,L160,0,0.15015335
F125,L161,2,0.975694703
F125,L162,0,0.922787503
F125,L163,0,0.556888241
F125,L164,2,0.011981624
F125,L165,0,0.514723859
F125,L166,2,0.626696605
F125,L167,2,0.409751755
F125,L168,2,0.347693765
F125,L169,1,0.317381581
F125,L170,0,0.839606225
F125,L171,2,0.544422065
F125,L172,2,0.423852384
F125,L173,1,0.977544393
F125,L174,0,0.178919102
F125,L175,0,0.245108179
F125,L176,0,0.12562785
F125,L177,2,0.071595852
F125,L178,0,0.835619704
F125,L179,0,0.273142251
F125,L180,1,0.771902254
F125,L181,0,0.993242137
F125,L182,1,0.893782563
F125,L183,2,0.589057145
F125,L184,1,0.932526632
F125,L185,2,0.653308431
F125,L186,2,0.619779278
F125,L187,1,0.169730554
F125,L188,0,0.62678538
F125,L189,2,0.777039008
F125,L190,0,0.461850472
F125,L191,0,0.614714102
F125,L192,1,0.960103906
F125,L193,1,0.187631748
F125,L194,2,0.668894792
F125,L195,2,0.087721772
F125,L196,0,0.680294956
F125,L197,1,0.384556419
F125,L198,0,0.256575712
F125,L199,1,0.520832462
F125,L200,2,0.87646391
F125,L201,2,0.31195699
F125,L202,0,0.520133358
F125,L203,0,0.097024079
F125,L204,0,0.096248929
F125,L205,0,0.22881364
F125,L206,2,0.464465414
F125,L207,0,0.482332984
F125,L208,1,0.185395066
F125,L209,0,0.410613983
F125,L210,2,0.737835382
F125,L211,1,0.497732877
F125,L212,0,0.744669859
F125,L213,2,0.263498595
F125,L214,2,0.807577409
F125,L215,2,0.28263143
F125,L216,0,0.011606192
F125,L217,2,0.657023147
F125,L218,2,0.892874301
F125,L219,0,0.120952122
F125,L220,0,0.389174621
F125,L221,1,0.581015231
F125,L222,2,0.306438391
F125,L223,0,0.075731539
F125,L224,2,0.612777963
F125,L225,1,0.915067467
F125,L226,0,0.385950313
F125,L227,1,0.242031829
F125,L228,2,0.445341258
F125,L229,2,0.334945341
F125,L230,0,0.696512188
F125,L231,1,0.598121381
F125,L232,1,0.764028897
F125,L233,0,0.446918602
F125,L234,2,0.033122671
F125,L235,0,0.163076208
F125,L236,1,0.319422045
F125,L237,1,0.776444634
F125,L238,1,0.37013574
F125,L239,1,0.991331342
F125,L240,1,0.348871917
F125,L241,1,0.488810893
F125,L242,1,0.012548925
F125,L243,0,0.721771683
F125,L244,0,0.572123115
F125,L245,2,0.792726754
F125,L246,2,0.068380019
F125,L247,1,0.20558198
F125,L248,2,0.022963913
F125,L249,2,0.089263651
F125,L250,1,0.04581395
F125,L251,2,0.652530032
F125,L252,1,0.231272528
F125,L253,0,0.653170434
F125,L254,0,0.993581158
F125,L255,1,0.733270538
F125,L256,0,0.692927291
F125,L257,2,0.15601016
F125,L258,0,0.555394795
F125,L259,0,0.863636667
F125,L260,0,0.500050746
F125,L261,1,0.704719092
F125,L262,1,0.553327259
F125,L263,1,0.168115558
F125,L264,1,0.772249339
F125,L265,2,0.428400031
F125,L266,0,0.001722786
F125,L267,2,0.300539319
F125,L268,0,0.87405817
F125,L269,1,0.513123968
F125,L270,2,0.580474433
F125,L271,2,0.801598495
F125,L272,1,0.739741235
F125,L273,0,0.081298898
F125,L274,0,0.658967153
F125,L275,1,0.140608531
F125,L276,0,0.290846933
F125,L277,2,0.420215354
F125,L278,2,0.601305325
F125,L279,1,0.152912456
F125,L280,1,0.433265904
F125,L281,2,0.874517434
F125,L282,1,0.738079098
F125,L283,0,0.608645348
F125,L284,1,0.38964485
F125,L285,1,0.679768957
F125,L286,1,0.545232181
F125,L287,0,0.981947841
F125,L288,1,0.76241957
F125,L289,0,0.188559569
F125,L290,2,0.008799198
F125,L291,2,0.715108285
F125,L292,1,0.256851538
F125,L293,1,0.245667405
F125,L294,0,0.204485635
F125,L295,1,0.956915378
F125,L296,2,0.118579178
F125,L297,0,0.932987517
F125,L298,0,0.909245349
F125,L299,2,0.700475907
F125,L300,2,0.174488052
F125,L301,1,0.915939596
F125,L302,2,0.761019278
F125,L303,2,0.739027096
F125,L304,0,0.699203852
F125,L305,1,0.177958893
F125,L306,2,0.562361625
F125,L307,2,0.919357209
F125,L308,1,0.874133069
F125,L309,1,0.884893473
F125,L310,2,0.800399681
F125,L311,1,0.806226351
F125,L312,1,0.245505847
F125,L313,2,0.44249935
F125,L314,2,0.142923817
F125,L315,2,0.316907283
F125,L316,1,0.627980062
F125,L317,1,0.822940788
F125,L318,0,0.428739707
F125,L319,1,0.866277957
F125,L320,2,0.318581817
F125,L321,1,0.87483157
F125,L322,0,0.656960345
F125,L323,2,0.537800731
F125,L324,2,0.181501419
F125,L325,0,0.389844706
F125,L326,2,0.398772961
F125,L327,1,0.206600231
F125,L328,0,0.208823293
F125,L329,1,0.080589687
F125,L330,0,0.407361966
F125,L331,0,0.064461092
F125,L332,0,0.048807619
F125,L333,2,0.592004556
F125,L334,2,0.534955682
F125,L335,2,0.7940408
F125,L336,2,0.88690044
F125,L337,2,0.094005645
F125,L338,1,0.225117256
F125,L339,0,0.606439256
F125,L340,0,0.052139948
F125,L341,1,0.61802457
F125,L342,0,0.225021487
F125,L343,1,0.372368268
F125,L344,0,0.061840758
F125,L345,2,0.945162114
F125,L346,0,0.94502557
F125,L347,1,0.256779843
F125,L348,0,0.191038354
F125,L349,2,0.729195887
F125,L350,1,0.316703838
F125,L351,0,0.208572382
F125,L352,1,0.412700201
F125,L353,1,0.453163905
F125,L354,1,0.597902479
F125,L355,2,0.693909257
F125,L356,2,0.974576012
F125,L357,0,0.442654839
F125,L358,1,0.423379644
F125,L359,0,0.511135594
F125,L360,1,0.405051308
F125,L361,0,0.270588685
F125,L362,1,0.378207492
F125,L363,2,0.939024713
F125,L364,0,0.241655115
F125,L365,1,0.624862192
F125,L366,1,0.401176906
F125,L367,2,0.884259083
F125,L368,1,0.791989205
F125,L369,0,0.818834171
F125,L370,2,0.626687176
F125,L371,0,0.879158824
F125,L372,1,0.229708829
F125,L373,1,0.211681878
F125,L374,2,0.612628092
F125,L375,0,0.491596551
F125,L376,1,0.93158289
F125,L377,1,0.586987942
F125,L378,0,0.842041548
F125,L379,1,0.935039553
F125,L380,1,0.231256836
F125,L381,1,0.088719902
F125,L382,1,0.538240098
F125,L383,1,0.881370017
F125,L384,1,0.428676031
F125,L385,1,0.318603284
F125,L386,2,0.103785339
F125,L387,2,0.890560967
F125,L388,0,0.600612891
F125,L389,1,0.201717053
F125,L390,0,0.337390704
F125,L391,2,0.671811204
F125,L392,2,0.328667642
F125,L393,1,0.881272647
F125,L394,0,0.250389617
F125,L395,1,0.007124731
F125,L396,2,0.139644457
F125,L397,2,0.22167216
F125,L398,1,0.093750583
F125,L399,1,0.511693201
F125,L400,0,0.154380074
F125,L401,1,0.103147462
F125,L402,1,0.712453729
F125,L403,1,0.121308913
F125,L404,1,0.00183628
F125,L405,0,0.063004969
F125,L406,2,0.70796884
F125,L407,1,0.91528717
F125,L408,1,0.484347899
F125,L409,1,0.568561676
F125,L410,1,0.050071327
F125,L411,0,0.468264493
F125,L412,2,0.208011065
F125,L413,0,0.245451011
F125,L414,2,0.721649035
F125,L415,2,0.724398854
F125,L416,1,0.521837999
F125,L417,2,0.291673695
F125,L418,2,0.986718278
F125,L419,1,0.485936636
F125,L420,2,0.664912205
F125,L421,1,0.501513239
F125,L422,1,0.771682163
F125,L423,1,0.072210488
F125,L424,0,0.198637826
F125,L425,0,0.332549169
F125,L426,0,0.068904536
F125,L427,0,0.836651872
F125,L428,0,0.219454724
F125,L429,1,0.161178203
F125,L430,2,0.882791656
F125,L431,2,0.814473583
F125,L432,0,0.79612515
F125,L433,2,0.784365348
F125,L434,1,0.011495922
F125,L435,1,0.332808843
F125,L436,2,0.766802765
F125,L437,0,0.69423761
F125,L438,1,0.408684485
F125,L439,1,0.453168802
F125,L440,1,0.848359332
F125,L441,1,0.143424981
F125,L442,0,0.313025777
F125,L443,2,0.372354512
F125,L444,0,0.75953272
F125,L445,0,0.35793815
F125,L446,1,0.128492109
F125,L447,2,0.606068879
F125,L448,1,0.217910699
F125,L449,1,0.875425922
F125,L450,2,0.843480768
F125,L451,1,0.877423791
F125,L452,2,0.637993474
F125,L453,2,0.183816301
F125,L454,1,0.795223435
F125,L455,1,0.072711414
F125,L456,0,0.704871081
F125,L457,0,0.011940271
F125,L458,0,0.818959072
F125,L459,1,0.585965491
F125,L460,1,0.718576159
F125,L461,1,0.542456807
F125,L462,0,0.316741241
F125,L463,2,0.513108298
F125,L464,2,0.362965213
F125,L465,2,0.850314781
F125,L466,2,0.883262918
F125,L467,0,0.871372936
F125,L468,2,0.936957611
F125,L469,1,0.248546877
F125,L470,2,0.727312793
F125,L471,1,0.690089155
F125,L472,1,0.853909301
F125,L473,2,0.288211806
F125,L474,1,0.915902208
F125,L475,1,0.059082736
F125,L476,1,0.547483559
F125,L477,1,0.610980376
F125,L478,1,0.179074018
F125,L479,1,0.129496219
F125,L480,0,0.672139397
F125,L481,1,7.68E-04
F125,L482,0,0.679149163
F125,L483,0,0.471801012
F125,L484,0,0.427708635
F125,L485,0,0.993900011
F125,L486,1,0.347786095
F125,L487,1,0.924518411
F125,L488,0,0.916759152
F125,L489,2,0.563858589
F125,L490,0,0.503698863
F125,L491,0,0.166460724
F125,L492,0,0.028712147
F125,L493,2,0.33444725
F125,L494,2,0.906052097
F125,L495,0,0.251272891
F125,L496,2,0.476032744
F125,L497,2,0.741201232
F125,L498,1,0.893153916
F125,L499,2,0.526210424
F125,L500,0,0.247160124
F125,L501,2,0.661623389
F125,L502,1,0.069700411
F125,L503,2,0.972312658
F125,L504,1,0.021975439
F125,L505,2,0.486065154
F125,L506,2,0.201965736
F125,L507,0,0.539678422
F125,L508,0,0.5741857
F125,L509,0,0.978047471
F125,L510,0,0.669330946
F125,L511,2,0.483058613
F125,L512,0,0.088570971
F125,L513,0,0.760079318
F125,L514,0,0.409629499
F125,L515,2,0.737453526
F125,L516,2,0.799011259
F125,L517,1,0.90252983
F125,L518,2,0.739058893
F125,L519,0,0.703225574
F125,L520,2,0.72687133
F125,L521,0,0.042164551
F125,L522,1,0.475842967
F125,L523,1,0.36216692
F125,L524,1,0.311837629
F125,L525,1,0.22626285
F125,L526,2,0.248280082
F125,L527,2,0.83113145
F125,L528,0,0.793710892
F125,L529,1,0.389861316
F125,L530,2,0.817004185
F125,L531,1,0.423756731
F125,L532,1,0.66087707
F125,L533,2,0.009063075
F125,L534,0,0.32982098
F125,L535,2,0.16334922
F125,L536,2,0.83799404
F125,L537,1,0.123335173
F125,L538,2,0.093836997
F125,L539,2,0.835440884
F125,L540,1,0.472508085
F125,L541,0,0.034481963
F125,L542,0,0.179125373
F125,L543,0,0.935481985
F125,L544,0,0.799491293
F125,L545,1,0.629099766
F125,L546,1,0.743096914
F125,L547,0,0.838620039
F125,L548,2,0.141382135
F125,L549,0,0.353735269
F125,L550,1,0.714168948
F125,L551,2,0.761911197
F125,L552,0,0.329805849
F125,L553,0,0.426005208
F125,L554,2,0.52322453
F125,L555,2,0.406377174
F125,L556,0,0.838913698
F125,L557,0,0.278283575
F125,L558,1,0.094582002
F125,L559,1,0.843188815
F125,L560,0,0.483649016
F125,L561,0,0.500296864
F125,L562,2,0.774477483
F125,L563,1,0.26543587
F125,L564,1,0.373936257
F125,L565,0,0.529529852
F125,L566,0,0.300999504
F125,L567,2,0.669314429
F125,L568,1,0.81078961
F125,L569,0,0.999558235
F125,L570,1,0.118485977
F125,L571,0,0.595384775
F125,L572,0,0.268409125
F125,L573,1,0.321482207
F125,L574,1,0.171946934
F125,L575,0,0.475458542
F125,L576,0,0.505018565
F125,L577,0,0.677108483
F125,L578,0,0.940340896
F125,L579,0,0.351670811
F125,L580,2,0.083911097
F125,L581,2,0.938363241
F125,L582,0,0.5856093
F125,L583,1,0.203763474
F125,L584,2,0.236197333
F125,L585,2,0.998933946
F125,L586,1,0.20823789
F125,L587,0,0.515309334
F125,L588,0,0.551258437
F125,L589,2,0.874029765
F125,L590,1,0.857619629
F125,L591,1,0.190674213
F125,L592,1,0.604934225
F125,L593,1,0.564489947
F125,L594,0,0.991364554
F125,L595,1,0.397454185
F125,L596,0,0.415936497
F125,L597,2,0.823699791
F125,L598,1,0.903542938
F125,L599,1,0.233820866
F125,L600,1,0.816660443
F125,L601,1,0.450717561
F125,L602,2,0.436132194
F125,L603,1,0.420916603
F125,L604,1,0.11613583
F125,L605,0,0.760866766
F125,L606,2,0.286019639
F125,L607,0,0.095795721
F125,L608,1,0.172853258
F125,L609,0,0.265377558
F125,L610,1,0.954017177
F125,L611,1,0.56341696
F125,L612,2,0.45803499
F125,L613,2,0.993412838
F125,L614,2,0.931572547
F125,L615,0,0.874237513
F125,L616,2,0.321880757
F125,L617,1,0.091311741
F125,L618,1,0.961191851
F125,L619,1,0.878798054
F125,L620,1,0.344573961
F125,L621,2,0.472817147
F125,L622,2,0.060870048
F125,L623,2,0.008456016
F125,L624,2,0.900419237
F125,L625,1,0.117499424
F125,L626,0,0.690788058
F125,L627,1,0.212625193
F125,L628,1,0.349313712
F125,L629,0,0.728986515
F125,L630,2,0.728777122
F125,L631,0,0.002400691
F125,L632,2,0.228620656
F125,L633,1,0.585784907
F125,L634,1,0.373051065
F125,L635,1,0.397542585
F125,L636,0,0.506078846
F125,L637,0,0.620620122
F125,L638,2,0.316815268
F125,L639,0,0.222096831
F125,L640,0,0.09818395
F125,L641,2,0.733909532
F125,L642,2,0.446805547
F125,L643,0,0.851451088
F125,L644,1,0.107931975
F125,L645,2,0.627151282
F125,L646,2,0.360690992
F125,L647,0,0.372743504
F125,L648,1,0.412211414
F125,L649,0,0.685989432
F125,L650,2,0.427569143
F125,L651,1,0.608018238
F125,L652,2,0.575629918
F125,L653,1,0.663193153
F125,L654,1,0.229342137
F125,L655,2,0.476487783
F125,L656,2,0.499206646
F125,L657,2,0.730838592
F125,L658,0,0.613313484
F125,L659,0,0.384226005
F125,L660,1,0.56606349
F125,L661,0,0.370047636
F125,L662,1,0.39948979
F125,L663,2,0.356459528
F125,L664,1,0.330798304
F125,L665,1,0.136543635
F125,L666,2,0.958286569
F125,L667,2,0.333607451
F125,L668,0,0.445284126
F125,L669,1,0.531219547
F125,L670,1,0.390973022
F125,L671,0,0.785972518
F125,L672,0,0.623749713
F125,L673,0,0.576455653
F125,L674,0,0.188474152
F125,L675,2,0.646519016
F125,L676,2,0.048572101
F125,L677,0,0.67001111
F125,L678,0,0.843182726
F125,L679,2,0.583866323
F125,L680,1,0.901541252
F125,L681,1,0.387271383
F125,L682,0,0.569192226
F125,L683,0,0.140239646
F125,L684,1,0.291602906
F125,L685,0,0.01715448
F125,L686,2,0.721699481
F125,L687,0,0.027785541
F125,L688,0,0.029289094
F125,L689,1,0.244134111
F125,L690,2,0.665966727
F125,L691,2,0.431884511
F125,L692,1,0.682119545
F125,L693,0,0.885072772
F125,L694,1,0.246780024
F125,L695,1,0.016761617
F125,L696,0,0.51798989
F125,L697,2,0.420692853
F125,L698,1,0.964270202
F125,L699,2,0.206064953
F125,L700,2,0.110620455
F125,L701,1,0.052743294
F125,L702,0,0.831625581
F125,L703,0,0.442783819
F125,L704,0,0.02005852
F125,L705,1,0.603815593
F125,L706,2,0.331849907
F125,L707,0,0.476922945
F125,L708,0,0.471424071
F125,L709,0,0.051268723
F125,L710,1,0.108404219
F125,L711,1,0.228116083
F125,L712,2,0.907851515
F125,L713,0,0.253160369
F125,L714,1,0.019295345
F125,L715,0,0.600612793
F125,L716,0,0.682072455
F125,L717,2,0.24514574
F125,L718,2,0.003789301
F125,L719,0,0.450936404
F125,L720,0,0.640346087
F125,L721,0,0.7350662
F125,L722,0,0.200157462
F125,L723,1,0.119498272
F125,L724,2,0.529388761
F125,L725,0,0.32785251
F125,L726,0,0.803313874
F125,L727,2,0.916446046
F125,L728,2,0.780371027
F125,L729,0,0.918233006
F125,L730,0,0.951345984
F125,L731,2,0.313279153
F125,L732,1,0.474603598
F125,L733,0,0.292759918
F125,L734,1,0.215131079
F125,L735,0,0.43391632
F125,L736,1,0.025762088
F125,L737,1,0.595417998
F125,L738,1,0.067695247
F125,L739,0,0.594955791
F125,L740,2,0.09781824
F125,L741,2,0.101504002
F125,L742,1,0.60880898
F125,L743,2,0.932210318
F125,L744,1,0.462541415
F125,L745,2,0.990883673
F125,L746,2,0.191502732
F125,L747,1,0.620986083
F125,L748,1,0.253673088
F125,L749,1,0.15183965
F125,L750,1,0.863577853
F125,L751,1,0.387138247
F125,L752,2,0.436696783
F125,L753,1,0.727590101
F125,L754,1,0.418509038
F125,L755,0,0.185184411
F125,L756,2,0.245442357
F125,L757,2,0.245628789
F125,L758,0,0.61298614
F125,L759,1,0.343574516
F125,L760,1,0.973363391
F125,L761,2,0.961132562
F125,L762,2,0.81620201
F125,L763,2,0.634857394
F125,L764,1,0.403876413
F125,L765,0,0.074999064
F125,L766,2,0.11921173
F125,L767,2,0.593585525
F125,L768,1,0.548186836
F125,L769,2,0.939182811
F125,L770,0,0.158491053
F125,L771,0,0.685366681
F125,L772,2,0.379965965
F125,L773,1,0.280841375
F125,L774,1,0.550312686
F125,L775,2,0.318887041
F125,L776,0,0.235373333
F125,L777,1,0.015700483
F125,L778,2,0.642713178
F125,L779,2,0.115754216
F125,L780,2,0.227402637
F125,L781,1,0.892698174
F125,L782,1,0.06749191
F125,L783,1,0.721770831
F125,L784,2,0.820409159
F125,L785,2,0.138438721
F125,L786,0,0.410594692
F125,L787,0,0.903260784
F125,L788,1,0.960863212
F125,L789,0,0.432726519
F125,L790,2,0.856988548
F125,L791,2,0.85321006
F125,L792,1,0.372657882
F125,L793,1,0.036276079
F125,L794,2,0.34420796
F125,L795,1,0.898514139
F125,L796,0,0.730345386
F125,L797,1,0.158803206
F125,L798,1,0.062498379
F125,L799,1,1.74E-04
F125,L800,1,0.024021093
F125,L801,2,0.759664418
F125,L802,0,0.851125837
F125,L803,2,0.155857827
F125,L804,2,0.049635139
F125,L805,1,0.832971941
F125,L806,2,0.489064244
F125,L807,2,0.616249378
F125,L808,2,0.294574119
F125,L809,2,0.872990501
F125,L810,2,0.189890806
F125,L811,1,0.514737774
F125,L812,0,0.658586901
F125,L813,0,0.031315188
F125,L814,2,0.958166628
F125,L815,0,0.370498134
F125,L816,1,0.244565356
F125,L817,2,0.461906573
F125,L818,1,0.317579645
F125,L819,1,0.978258499
F125,L820,2,0.584249613
F125,L821,2,0.359966406
F125,L822,0,0.296284122
F125,L823,2,0.449027198
F125,L824,1,0.014394135
F125,L825,2,0.201693363
F125,L826,0,0.265659126
F125,L827,2,0.853966353
F125,L828,2,0.794973312
F125,L829,1,0.009360963
F125,L830,2,0.135481492
F125,L831,1,0.772097021
F125,L832,0,0.940158746
F125,L833,2,0.034476254
F125,L834,2,0.668491299
F125,L835,1,0.509612617
F125,L836,0,0.51448193
F125,L837,1,0.864956989
F125,L838,1,0.994623385
F125,L839,1,0.286641143
F125,L840,0,0.402092579
F125,L841,0,0.523623787
F125,L842,1,0.280762054
F125,L843,1,0.953094209
F125,L844,0,0.779500413
F125,L845,0,0.897540094
F125,L846,2,0.493599566
F125,L847,2,0.959901788
F125,L848,0,0.876683327
F125,L849,0,0.692915001
F125,L850,1,0.125769908
F125,L851,0,0.270965541
F125,L852,0,0.184875143
F125,L853,0,0.779859008
F125,L854,0,0.030487753
F125,L855,1,0.534453391
F125,L856,2,0.320496137
F125,L857,0,0.116070049
F125,L858,2,0.315926457
F125,L859,2,0.25385994
F125,L860,2,0.964228275
F125,L861,0,0.6187214
F125,L862,2,0.822868278
F125,L863,1,0.508206337
F125,L864,1,0.01469881
F125,L865,0,0.198996638
F125,L866,2,0.579983897
F125,L867,1,0.299854918
F125,L868,1,0.602038801
F125,L869,2,0.352812711
F125,L870,0,0.87954442
F125,L871,1,0.175053947
F125,L872,2,0.344013387
F125,L873,0,0.99261196
F125,L874,2,0.118418991
F125,L875,0,0.918259884
F125,L876,2,0.064643658
F125,L877,1,0.746383028
F125,L878,0,0.227710963
F125,L879,0,0.90264595
F125,L880,1,0.672294763
F125,L881,0,0.488358538
F125,L882,0,0.589066944
F125,L883,0,0.856501762
F125,L884,0,0.473004793
F125,L885,2,0.007580145
F125,L886,0,0.573153136
F125,L887,2,0.133341463
F125,L888,0,0.509164228
F125,L889,1,0.181539326
F125,L890,2,0.799512973
F125,L891,0,0.0417276
F125,L892,2,0.619188943
F125,L893,2,0.877589705
F125,L894,2,0.517346178
F125,L895,1,0.87271591
F125,L896,0,0.538101614
F125,L897,1,0.739355806
F125,L898,1,0.050912931
F125,L899,0,0.166439617
F125,L900,1,0.151358943
F125,L901,2,0.572876178
F125,L902,1,0.495366158
F125,L903,0,0.677065407
F125,L904,1,0.79612709
F125,L905,0,0.881040513
F125,L906,2,0.039828779
F125,L907,2,0.853923472
F125,L908,2,0.518676315
F125,L909,0,0.217700993
F125,L910,0,0.732310371
F125,L911,0,0.367173322
F125,L912,2,0.358679127
F125,L913,0,0.066732676
F125,L914,0,0.780328892
F125,L915,1,0.914425148
F125,L916,0,0.877867455
F125,L917,1,0.377727409
F125,L918,2,0.743465798
F125,L919,0,0.880173638
F125,L920,0,0.290523236
F125,L921,1,0.29975483
F125,L922,2,0.15801648
F125,L923,1,0.246977689
F125,L924,2,0.117305955
F125,L925,1,0.997904122
F125,L926,2,0.224752504
F125,L927,1,0.824666066
F125,L928,0,0.374500931
F125,L929,1,0.273704242
F125,L930,2,0.470814664
F125,L931,0,0.454474563
F125,L932,1,0.952316586
F125,L933,0,0.458952521
F125,L934,0,0.595008233
F125,L935,2,0.426308587
F125,L936,2,0.224656441
F125,L937,1,0.241282396
F125,L938,2,0.648249561
F125,L939,2,0.221030697
F125,L940,2,0.687006911
F125,L941,2,0.596665463
F125,L942,2,0.960469354
F125,L943,1,0.641932479
F125,L944,0,0.82875413
F125,L945,1,0.346042768
F125,L946,1,0.771637813
F125,L947,2,0.95086909
F125,L948,0,0.723284541
F125,L949,0,0.376858086
F125,L950,0,0.874342536
F125,L951,2,0.27979649
F125,L952,0,0.347427018
F125,L953,1,0.741245132
F125,L954,1,0.041998396
F125,L955,1,0.086914677
F125,L956,1,0.226819661
F125,L957,2,0.486194072
F125,L958,1,0.960650363
F125,L959,1,0.991915754
F125,L960,2,0.123172528
F125,L961,2,0.621762183
F125,L962,0,0.46067286
F125,L963,0,0.914973488
F125,L964,1,0.532564019
F125,L965,0,0.385243423
F125,L966,0,0.261573493
F125,L967,0,0.001472706
F125,L968,2,0.322139005
F125,L969,0,0.315493006
F125,L970,1,0.199552321
F125,L971,2,0.515820066
F125,L972,2,0.889038653
F125,L973,0,0.375011164
F125,L974,2,0.051300629
F125,L975,2,0.394136358
F125,L976,1,0.445122305
F125,L977,1,0.819994217
F125,L978,0,0.943473305
F125,L979,0,0.852711281
F125,L980,1,9.55E-04
F125,L981,2,0.951808208
F125,L982,0,0.836936988
F125,L983,1,0.736687442
F125,L984,0,0.101419035
F125,L985,2,0.628048944
F125,L986,2,0.386758883
F125,L987,0,0.775790469
F125,L988,1,0.533834137
F125,L989,0,0.167719523
F125,L990,2,0.338310882
F125,L991,2,0.689666843
F125,L992,0,0.940158929
F125,L993,1,0.362650525
F125,L994,2,0.559045407
F125,L995,1,0.987540494
F125,L996,1,0.292144462
F125,L997,1,0.875056828
F125,L998,1,0.403556828
F125,L999,2,0.152835248
F126,L0,2,0.47846593
F126,L1,0,0.637386218
F126,L2,1,0.742449283
F126,L3,0,0.74489013
F126,L4,0,0.174071529
F126,L5,0,0.613066061
F126,L6,1,0.076143293
F126,L7,1,0.323052106
F126,L8,2,0.754273934
F126,L9,1,0.672463888
F126,L10,0,0.422792318
F126,L11,1,0.273773573
F126,L12,1,0.241395848
F126,L13,1,0.493792867
F126,L14,0,0.38155152
F126,L15,2,0.853752297
F126,L16,0,0.263849417
F126,L17,0,0.529632141
F126,L18,1,0.992018347
F126,L19,1,0.540887345
F126,L20,2,0.322047388
F126,L21,1,0.761391781
F126,L22,0,0.848101562
F126,L23,0,0.083519503
F126,L24,0,0.520050416
F126,L25,0,0.38100279
F126,L26,0,0.787097359
F126,L27,0,0.165085462
F126,L28,0,0.485761362
F126,L29,2,0.735297906
F126,L30,2,0.316460114
F126,L31,2,0.048325052
F126,L32,2,0.787077069
F126,L33,2,0.997291798
F126,L34,2,0.51262837
F126,L35,0,0.857297839
F126,L36,1,0.499860652
F126,L37,0,0.602562671
F126,L38,2,0.226154433
F126,L39,1,0.707822046
F126,L40,0,0.110946084
F126,L41,2,0.6302528
F126,L42,0,0.150015275
F126,L43,2,0.853053165
F126,L44,2,0.982540994
F126,L45,0,0.998287873
F126,L46,2,0.294955356
F126,L47,0,0.500654099
F126,L48,1,0.672147997
F126,L49,1,0.67208553
F126,L50,0,0.105504935
F126,L51,0,0.345631819
F126,L52,2,0.425137814
F126,L53,0,0.505475251
F126,L54,1,0.328281038
F126,L55,1,0.997058847
F126,L56,2,0.737922256
F126,L57,0,0.901358527
F126,L58,1,0.592540072
F126,L59,2,0.940571007
F126,L60,0,0.552704087
F126,L61,2,0.11674129
F126,L62,1,0.81081347
F126,L63,1,0.039116888
F126,L64,0,0.086312183
F126,L65,1,0.770493958
F126,L66,0,0.080794016
F126,L67,2,0.633688165
F126,L68,1,0.633830887
F126,L69,0,0.330230581
F126,L70,1,0.941306978
F126,L71,2,0.349816108
F126,L72,0,0.712638101
F126,L73,2,0.054120101
F126,L74,1,0.074918354
F126,L75,1,0.764985078
F126,L76,0,0.335993362
F126,L77,2,0.900692558
F126,L78,0,0.874108857
F126,L79,0,0.151673218
F126,L80,1,0.911253935
F126,L81,0,0.260604252
F126,L82,1,0.510448601
F126,L83,0,0.819740012
F126,L84,1,0.551806916
F126,L85,1,0.334070616
F126,L86,2,0.12719994
F126,L87,1,0.863972928
